1.355362147661755330e+02 5.586102658552210443e+00 3.292874237025731343e-01 7.155110788106248954e-02 9.820520341546870036e-01 5.119561039007442145e-03
2.353650504484304804e+02 6.237848334401024708e+00 3.014620399599344802e-01 2.721495862648955558e-02 9.744118666213340552e-01 7.406539730415382652e-04
7.353127001921845363e+01 4.773702754644458146e+00 2.873929087434564655e-01 2.060134185455870723e-02 9.913187270076202484e-01 4.244152862083923621e-04
2.241674007046764814e+02 8.414077514413836667e+00 2.072132741932427580e-01 1.949525003939609619e-02 9.761616317478193361e-01 3.800647740985734348e-04
3.481163917360666460e+01 3.605641415759129220e+00 3.264883311058103255e-01 2.138842937266583963e-02 9.968110389670379323e-01 4.574649110295148308e-04
6.261999519538757397e+01 3.561939461883407709e+00 4.057814793351695593e-01 2.970506990144547790e-02 9.906499437422913168e-01 8.823911778497619922e-04
4.305605381165919709e+01 4.077114029468289047e+00 3.111024459912914431e-01 2.075660881780204414e-02 9.945745034360783388e-01 4.308368096152575188e-04
9.467322629724534977e+01 5.297705797565662955e+00 2.479923374645188749e-01 2.150826762827099531e-02 9.881684280433844503e-01 4.626055763693299691e-04
6.407355060858425588e+01 4.828595451633568736e+00 2.772021037242360375e-01 1.998655045970293420e-02 9.890283813774274346e-01 3.994621992782515659e-04
1.386053811659192547e+02 6.206077834721331676e+00 3.016158894840487159e-01 3.494439593660817606e-02 9.878916084849432844e-01 1.221110807374438216e-03
8.635049647661756467e+01 4.813941383728378653e+00 3.351501940907918864e-01 4.302770211633617781e-02 9.922843021896100568e-01 1.851383149412160877e-03
7.930221012171683981e+01 5.413396860986546599e+00 2.317687922229436370e-01 1.968253681059070268e-02 9.883020138905445062e-01 3.874022553002580546e-04
4.842901185137731801e+01 3.269738949391415517e+00 4.221066891146936784e-01 4.504877759772236978e-02 9.925222917302505277e-01 2.029392363049052714e-03
3.649951953875720534e+01 3.502882767456758195e+00 3.525048425398435992e-01 3.036160500362758766e-02 9.959785634018303302e-01 9.218270583963038061e-04
5.618866111467006874e+01 4.111346893017294946e+00 3.325463083559878075e-01 3.046774439822395528e-02 9.908923764371395659e-01 9.282834487155071498e-04
8.622465566944268289e+01 5.571949071108264206e+00 2.174544497175003588e-01 1.931744627156445002e-02 9.868945454329822731e-01 3.731637304547793231e-04
4.084955557335041476e+01 4.080056854580397463e+00 2.806029287833008978e-01 3.316455594250416333e-02 9.878480683298848097e-01 1.099887770863488190e-03
1.167131646380524899e+02 5.900584561178730425e+00 2.654388542651433536e-01 2.482062194469816796e-02 9.893114007952630296e-01 6.160632737216323014e-04
3.808516175528507119e+01 3.714005445227418711e+00 3.155666049986575183e-01 2.180829927726178619e-02 9.950745592358155589e-01 4.756019173666168904e-04
6.449377402306213014e+01 4.493814061499039170e+00 3.091074234577148028e-01 2.505507762381748577e-02 9.940302931167854794e-01 6.277569147355196826e-04
9.009184817424726077e+01 6.136410954516334115e+00 2.000769980317982089e-01 2.242404479865643327e-02 9.906110264063803239e-01 5.028377851321507103e-04
3.223282351057014239e+01 3.669242472773862840e+00 2.863401151499213038e-01 1.849933938484461804e-02 9.967259731160147407e-01 3.422255576756632819e-04
9.531189942344651911e+01 5.600656630365150157e+00 2.643409071188785875e-01 4.180898386740414946e-02 9.909269710676057441e-01 1.747991132024860400e-03
1.865564541960281986e+02 7.259969570787956350e+00 2.587301106276471696e-01 2.662486813509198219e-02 9.618376482271304706e-01 7.088836032110364550e-04
6.332843529788596015e+01 3.830317104420242202e+00 3.821346384801745932e-01 4.174270360793216200e-02 9.894378011870337275e-01 1.742453304499673016e-03
7.717196508648301290e+01 4.839205637411915006e+00 2.709231834235155678e-01 2.035755692363609703e-02 9.921640209570440350e-01 4.144301238990840547e-04
1.411391736066623821e+02 6.384689301729660649e+00 2.880448463808206183e-01 7.448135628815903686e-02 9.800503264160033146e-01 5.547472434523687337e-03
1.000202594490710908e+02 5.490831197950031495e+00 2.790184054818186099e-01 3.093578837158947326e-02 9.883164964715899226e-01 9.570230021717705642e-04
9.707371076233184226e+01 4.642176489429852282e+00 2.770790220824974615e-01 2.990182410192272072e-02 9.856821842468190820e-01 8.941190846223265841e-04
7.213847293401664729e+01 4.070367552850736814e+00 3.461888228259288880e-01 2.830390069268865980e-02 9.878482195362531249e-01 8.011107944215815294e-04
9.654750560538114712e+01 5.771720852017935499e+00 2.617274201321254656e-01 4.141977506719467933e-02 9.932917977931943199e-01 1.715597766617002213e-03
9.728373238308773807e+01 6.122857943625880317e+00 2.158809183883175498e-01 2.124209828357961558e-02 9.815769586917254541e-01 4.512267394892560094e-04
4.784601217168481924e+01 3.744835041639974715e+00 3.642153910880533418e-01 2.492245965466442434e-02 9.942086913949469418e-01 6.211289952383759576e-04
8.209483103779629687e+01 5.298906950672645166e+00 2.688880207761936147e-01 2.037305906406040520e-02 9.893205205807638070e-01 4.150615356276938801e-04
5.047891976297245265e+01 3.845071268417681321e+00 3.369376712794418527e-01 3.173957278386527886e-02 9.897764399108988087e-01 1.007400480502281502e-03
6.863619074311338863e+01 4.639273702754644901e+00 2.841665095315137335e-01 2.430527697489956798e-02 9.865872159112331063e-01 5.907464888265830105e-04
1.199023062139654456e+02 6.535994554772583065e+00 1.924095666005654903e-01 1.486681401144752425e-02 9.840790881623536768e-01 2.210221588509724412e-04
8.650526505445226633e+01 5.517636931454195093e+00 2.354053088103870706e-01 2.035787682679783897e-02 9.898576142105478537e-01 4.144431488950723946e-04
6.594110345932095640e+01 4.716487828315182540e+00 2.562830441783698343e-01 2.450663483221382846e-02 9.852983253954503695e-01 6.005751507994760985e-04
1.425294282511210895e+02 5.605701473414477221e+00 3.034728697988691160e-01 4.119966586760706595e-02 9.870325356305120756e-01 1.697412467602466436e-03
5.584779388212683671e+01 3.885550128122997382e+00 3.467466189070825822e-01 2.805013636980157807e-02 9.949135042521071171e-01 7.868101503644652200e-04
1.187482383087764219e+02 5.739229660474055805e+00 2.702976485549091201e-01 2.393236653213181089e-02 9.840373378611279032e-01 5.727581678283028303e-04
1.026100656630365222e+02 5.771460602178091648e+00 2.506430124450917951e-01 2.040035468904326937e-02 9.876150444918475602e-01 4.161744714387696992e-04
4.984679292120436145e+01 3.705096893017297610e+00 3.398659409904856710e-01 2.114635076648573725e-02 9.943944332570318068e-01 4.471681507392518762e-04
7.476995916079437166e+01 4.836022581678411036e+00 2.979816345928952281e-01 2.395858462934717312e-02 9.921494514411292043e-01 5.740137774415905508e-04
1.079366992312620113e+02 5.480981742472772922e+00 2.946262543374443266e-01 2.489050704040770765e-02 9.918730013345380403e-01 6.195373407285857279e-04
9.338086563100577564e+01 6.423826873798846648e+00 1.807214739143081506e-01 1.526622598789294932e-02 9.905057341415607342e-01 2.330576559134180635e-04
1.864868673926969791e+02 7.743513773222293395e+00 2.409331770503974623e-01 3.400788855818032835e-02 9.826483828576223489e-01 1.156536484185612503e-03
9.921440582959644416e+01 5.007407110826394891e+00 3.127087692389513007e-01 2.159980901269098474e-02 9.841169785556567184e-01 4.665517493847266893e-04
4.351601537475976755e+01 3.759529147982062725e+00 3.246661272453476021e-01 2.279178129560011784e-02 9.937683948857470861e-01 5.194652946264673079e-04
7.760564141575913766e+01 4.766916239590006654e+00 2.884181329364448043e-01 2.930240570614656148e-02 9.919358057007333640e-01 8.586309801676104709e-04
9.317072389493914386e+01 5.245876040999359446e+00 3.000296965614792644e-01 2.559342182970482382e-02 9.866469969346849389e-01 6.550232409532113966e-04
6.643277546444586790e+01 4.880445227418321430e+00 2.829264894716344014e-01 2.330167801987033729e-02 9.939835575247440991e-01 5.429681985417083656e-04
3.808764413837283769e+01 3.277106021780909817e+00 3.763455705414259223e-01 3.881848542770705013e-02 9.909713191462737880e-01 1.506874810901104355e-03
2.928231902626521332e+02 7.772821909032670895e+00 2.906302326167862216e-01 2.246004644191402361e-02 9.535658946748076792e-01 5.044536861729348540e-04
9.173764814221652841e+01 5.274443465727097546e+00 2.793123756230457833e-01 2.645229716419432442e-02 9.883409131431083461e-01 6.997240252628430168e-04
8.884224855861626224e+01 5.587804292120434724e+00 2.338557997785172815e-01 1.762037544762234953e-02 9.878293464760671272e-01 3.104776309151725117e-04
3.330799567584881515e+01 3.569446668802049860e+00 3.479182800884906279e-01 3.142770872042172092e-02 9.964072695222155884e-01 9.877008754156713696e-04
1.218077954836643215e+02 5.565723094170403229e+00 3.285460151118133609e-01 2.853117213041931124e-02 9.773608667707948117e-01 8.140277831356155375e-04
3.238278747597694007e+01 3.202334240871236304e+00 3.703351815617119680e-01 3.132659090540568930e-02 9.901023963004343953e-01 9.813552977546464041e-04
5.016215566944266158e+01 3.849655669442665129e+00 3.307105403624376327e-01 2.756487545185671434e-02 9.924854575957137159e-01 7.598223586763728403e-04
1.006703034913517172e+02 5.339666079436259594e+00 2.828025744288282795e-01 2.143697508450823769e-02 9.904194311691435493e-01 4.595439007738269218e-04
7.343143417680974494e+01 5.087744234465086279e+00 2.539614427142033448e-01 2.175438830207874347e-02 9.781204482714179749e-01 4.732534103976204320e-04
6.624363388853299739e+01 5.191263613068546334e+00 2.507247184835103004e-01 2.083439507723317333e-02 9.856272264324050791e-01 4.340720182342378778e-04
8.075538516976297387e+01 4.163336803331197267e+00 4.010936104757093501e-01 6.575726979249672810e-02 9.714756331019462898e-01 4.324018530563203400e-03
5.630659433055733842e+01 4.395679852658552100e+00 3.173477059907318654e-01 2.552689394165195969e-02 9.832637983908084633e-01 6.516223143083474997e-04
7.951631566303649379e+01 4.912616111467007052e+00 3.132184239950586147e-01 3.112627329604374105e-02 9.925234585553870392e-01 9.688448893000056608e-04
3.825306294042280797e+01 3.469430653427290956e+00 3.449554822893735606e-01 2.384016179830915350e-02 9.945645798987311492e-01 5.683533145695591603e-04
8.683510169762971032e+01 4.635430012812298273e+00 3.457972369650011424e-01 3.538715257002949394e-02 9.891983728657153252e-01 1.252250567014545016e-03
6.753909753363228674e+01 4.944126361306853568e+00 2.624413440439415934e-01 2.167895114069369120e-02 9.922982181571047278e-01 4.699769225605842293e-04
6.210616191543881826e+01 4.821448590647021248e+00 2.286238628254864125e-01 2.084728878312902198e-02 9.907490237505049979e-01 4.346094496071770900e-04
4.353757607303010957e+01 3.436318866111466974e+00 3.782155350507961367e-01 3.347692219204518455e-02 9.968592370410976899e-01 1.120704319452247568e-03
2.434781390134529317e+02 9.338605060858423457e+00 2.084897346871501522e-01 1.764476924768561272e-02 9.733278951179854532e-01 3.113378818040719452e-04
1.868991031390134765e+02 7.831838565022421150e+00 2.183331470047365774e-01 2.083191830314957971e-02 9.624362680042137796e-01 4.339688201890984040e-04
1.318817264573991110e+02 7.275224215246637982e+00 1.797705104498417972e-01 1.405209392936586886e-02 9.849244640208689727e-01 1.974613437997210991e-04
2.206400144138373207e+02 8.749719730941704299e+00 1.840696812341053035e-01 1.478435208343969673e-02 9.721101719050571077e-01 2.185770665271076800e-04
2.015274663677130462e+01 2.393898142216528413e+00 4.052781670869182729e-01 2.395409703611272104e-02 9.974246850930070796e-01 5.737987648155042607e-04
1.056725856822549474e+02 5.768798046124278933e+00 2.673386162603858529e-01 2.603352924805133958e-02 9.859244012278838287e-01 6.777446451091445785e-04
1.304880485265855157e+02 6.389594010249838973e+00 2.268327011408529104e-01 1.745607547966215867e-02 9.855616257345205522e-01 3.047145711516624066e-04
8.938500960922485206e+01 5.207919602818707361e+00 2.921783563227148273e-01 1.998457524602677282e-02 9.900821776221573334e-01 3.993832477641061146e-04
3.468629484304933044e+02 1.019991191543882181e+01 2.257015188776324011e-01 2.343301042163765252e-02 9.597347993178136916e-01 5.491059774205788628e-04
6.752598494554773367e+01 4.620115310698270861e+00 3.116360759091734156e-01 2.851194272737011398e-02 9.885160359446815148e-01 8.129308780888335351e-04
1.426957879564382097e+02 6.212443946188341393e+00 3.038156348125178319e-01 5.106659149038711432e-02 9.805839087400660681e-01 2.607796766446077510e-03
4.162865951313261803e+02 1.191503843689942244e+01 1.552263361400984532e-01 1.530274479503288508e-02 9.479584247439363232e-01 2.341739982619060354e-04
5.558660313901345518e+01 4.016495836002562214e+00 3.155819516002448255e-01 2.357852636825025217e-02 9.917907072063041340e-01 5.559469056982724354e-04
7.351107062780269530e+01 4.474195227418321430e+00 3.302566220400080521e-01 3.213369557350298500e-02 9.936241766921808383e-01 1.032574391210565323e-03
2.240841007367072280e+02 8.257707399103139778e+00 2.037160372891830828e-01 1.747478255032593880e-02 9.760155301131734351e-01 3.053680251811758642e-04
1.141089445868033323e+02 5.381406149903907199e+00 3.182009981996428150e-01 3.078562026379169300e-02 9.892091031611686125e-01 9.477544150263817304e-04
1.942416720051248831e+02 7.992953235105700216e+00 2.045330496717425728e-01 1.801194623028189168e-02 9.773401118020325073e-01 3.244302070025660849e-04
3.345647821909032871e+01 3.540558936579115912e+00 3.243226371061719293e-01 2.293865262164133251e-02 9.953470688860713844e-01 5.261817840963326984e-04
1.422130645419602786e+02 5.784693305573350486e+00 3.201143138922954434e-01 5.207115900304549322e-02 9.817561482295457109e-01 2.711405599920445851e-03
1.427812099615630643e+02 6.566523862908391074e+00 2.621091711851760708e-01 2.400748380489470951e-02 9.817326360658881201e-01 5.763592786422818033e-04
4.835924487508007985e+01 3.729159993593849975e+00 3.509936861071807912e-01 2.694238749863179030e-02 9.959479850570377435e-01 7.258922441264305594e-04
4.209941543882126780e+01 4.279468289557975424e+00 2.739329937553952599e-01 1.895447893391570895e-02 9.952147532479758141e-01 3.592722716562544560e-04
2.380300088084561025e+02 7.368013292761050437e+00 2.904139595847456956e-01 2.839822985554037518e-02 9.737048779864159176e-01 8.064594589281046501e-04
1.077929612427930692e+02 5.852538436899422436e+00 2.622859710277091194e-01 2.507500012664016023e-02 9.864011759490827203e-01 6.287556313510040762e-04
1.707042961242793240e+02 6.810678251121077054e+00 2.899497439879100136e-01 4.324950953100011736e-02 9.817342762701870562e-01 1.870520074672070258e-03
1.413389654067905212e+02 6.118954196028186132e+00 3.279614478888169815e-01 5.113657882058430387e-02 9.862407517281760461e-01 2.614949693473831403e-03
1.383066944266495852e+02 6.582719410634209289e+00 2.306505465544451128e-01 1.808104513454700940e-02 9.819442191601852610e-01 3.269241931575261363e-04
7.285970531710441378e+01 4.876081037796283546e+00 2.816740841746068202e-01 2.113196117813757186e-02 9.905774558712769906e-01 4.465597832343134706e-04
1.228428291159513179e+02 5.775164157591287761e+00 2.914162220332776609e-01 2.483596859756499048e-02 9.856493210354083656e-01 6.168253361792342890e-04
1.458710962524023103e+02 6.793701953875720179e+00 2.841536854565560044e-01 4.995255544351523413e-02 9.863368120311702958e-01 2.495257795337463714e-03
1.029853459320948161e+02 5.533512171684817460e+00 2.799732422591378334e-01 2.589912063307654722e-02 9.879634921773609024e-01 6.707644495666512845e-04
1.019882687379884629e+02 4.995315502882767156e+00 3.075280200675023501e-01 2.433955811189293661e-02 9.892295161562394412e-01 5.924140890822132688e-04
6.541439782190903429e+01 4.431053811659191766e+00 3.124021881620365204e-01 2.473228402608099175e-02 9.941505263830459072e-01 6.116858731467410487e-04
9.134743353619475670e+01 5.029448270339526239e+00 2.987319114338229387e-01 1.973651790148569715e-02 9.859914851248654521e-01 3.895301388756654357e-04
7.018111386931454376e+01 4.437920403587444440e+00 3.097694661631991697e-01 2.074868618883343729e-02 9.894297011847398293e-01 4.305079785626874820e-04
1.248175648622677727e+02 6.777686579115949961e+00 2.181794589526907246e-01 1.997087372058325982e-02 9.793000292230822357e-01 3.988357971634830636e-04
3.243495555733504148e+02 1.097715807174887814e+01 1.685327010136457027e-01 1.850308687183849568e-02 9.654547114086509119e-01 3.423642237868020272e-04
2.485689261691223351e+02 7.610526105060856139e+00 2.915464852451252753e-01 3.001037095617260439e-02 9.716917946553530472e-01 9.006223649270881249e-04
7.304420243433696669e+01 4.877242152466368275e+00 3.073806079735421637e-01 2.110900571744465937e-02 9.896556884250693464e-01 4.455901223791113421e-04
1.619631446188340647e+02 6.588905349135168343e+00 2.720544383836544511e-01 2.388882105811373363e-02 9.853886858803035942e-01 5.706757715465782341e-04
6.570383568225496163e+01 4.289197629724535332e+00 3.310567234194803365e-01 2.505959195391280897e-02 9.882141450266425098e-01 6.279831488966115469e-04
1.478814061499039099e+02 6.985025624599614957e+00 2.443697902279484413e-01 4.294615809845521437e-02 9.848074660000162295e-01 1.844372495417510123e-03
2.162090406790518387e+02 7.369594811018577829e+00 2.888311103556542303e-01 3.191772617711289423e-02 9.760748539043266891e-01 1.018741244317157742e-03
1.402881366111467116e+02 5.767636931454196869e+00 2.809530257597807057e-01 2.598378493152261534e-02 9.787858276950096581e-01 6.751570793676217553e-04
